# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain1EB_13TeVscale,Gain6EB_13TeVscale
photonCatScalesCorr=MaterialCentralBarrel_scale,MaterialOuterBarrel_scale,MaterialForward_scale,FNUFEE_scale,FNUFEB_scale,ShowerShapeHighR9EE_scale,ShowerShapeHighR9EB_scale,ShowerShapeLowR9EE_scale,ShowerShapeLowR9EB_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale:UntaggedTag_0:2,Geant4_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=GG2H
MaterialForward_scale         0.0002272     3.86e-08     2.576e-08    
FNUFEE_scale                  0.0002564     3.86e-08     2.576e-08    
FNUFEB_scale                  0.0001682     0.01632     2.737e-08    
ShowerShapeHighR9EE_scale     0.0002564     3.86e-08     2.576e-08    
ShowerShapeHighR9EB_scale     0.0001273     0.0119     4.025e-08    
ShowerShapeLowR9EE_scale      0.000257     3.86e-08     2.576e-08    
ShowerShapeLowR9EB_scale      0.0001958     3.86e-08     2.576e-08    

diphotonCat=12
proc=QQ2HLNU
HighR9EB_13TeVscale           0.001823     0.02198     1.353e-07    
HighR9EE_13TeVscale           0.0001164     0.02283     7.918e-08    
LowR9EB_13TeVscale            0.002368     0.04667     0.03758    
LowR9EE_13TeVscale            0.0001761     1.075e-08     8.018e-08    
Gain1EB_13TeVscale            1.645e-05     1.075e-08     8.018e-08    
Gain6EB_13TeVscale            0.0003364     8.158e-09     8.419e-08    
HighR9EBPhi_13TeVsmear        0.0007492     0.1072     1.263e-07    
HighR9EBRho_13TeVsmear        0.0003323     0.0977     1.062e-07    
HighR9EEPhi_13TeVsmear        0.0001528     0.05603     1.102e-07    
HighR9EERho_13TeVsmear        0.0001656     1.14e-08     7.918e-08    
LowR9EBPhi_13TeVsmear         0.004524     0.04709     0.07412    
LowR9EBRho_13TeVsmear         0.0001629     0.07017     9.622e-08    
LowR9EEPhi_13TeVsmear         0.0003358     1.075e-08     8.018e-08    
LowR9EERho_13TeVsmear         0.0001761     1.075e-08     8.018e-08    
MaterialCentralBarrel_scale   0.0003485     0.08938     8.218e-08    
MaterialOuterBarrel_scale     0.0008207     0.09031     0.03758    
MaterialForward_scale         0.0006177     0.02287     1.102e-07    
FNUFEE_scale                  0.0003004     1.075e-08     8.018e-08    
FNUFEB_scale                  0.0008853     0.09825     9.421e-08    
ShowerShapeHighR9EE_scale     0.0001818     1.075e-08     8.018e-08    
ShowerShapeHighR9EB_scale     0.0008256     0.1317     8.72e-08    
ShowerShapeLowR9EE_scale      9.347e-06     0.02108     9.622e-08    
ShowerShapeLowR9EB_scale      0.0001585     2.037e-08     1.123e-07    

diphotonCat=12
proc=WH2HQQ
HighR9EB_13TeVscale           0.0006614     0.007269     0.0003024    
HighR9EE_13TeVscale           0.0001471     0.003525     0.0003212    
LowR9EB_13TeVscale            0.0008532     0.01738     0.0001857    
LowR9EE_13TeVscale            2.849e-05     0.00119     5.386e-08    
Gain1EB_13TeVscale            4.736e-05     0.002835     3.715e-08    
Gain6EB_13TeVscale            5.586e-05     0.002682     0.0003075    
HighR9EBPhi_13TeVsmear        5.706e-05     0.07425     0.001848    
HighR9EBRho_13TeVsmear        5.124e-05     0.01466     0.0009632    
HighR9EEPhi_13TeVsmear        1.482e-05     0.03558     0.0006277    
HighR9EERho_13TeVsmear        8.751e-06     0.004188     0.0003212    
LowR9EBPhi_13TeVsmear         8.674e-05     0.05874     0.0006424    
LowR9EBRho_13TeVsmear         2.856e-05     0.009542     0.0001511    
LowR9EEPhi_13TeVsmear         4.574e-06     0.009743     0.0001512    
LowR9EERho_13TeVsmear         1.825e-05     0.0009957     5.176e-08    
MaterialCentralBarrel_scale   0.000155     0.005466     1.886e-05    
MaterialOuterBarrel_scale     0.0004289     0.01629     0.0006645    
MaterialForward_scale         0.0003383     0.005777     0.0001687    
FNUFEE_scale                  5.209e-05     0.001877     0.0003212    
FNUFEB_scale                  0.0001942     0.007996     1.887e-05    
ShowerShapeHighR9EE_scale     3.153e-05     0.0009896     0.0003212    
ShowerShapeHighR9EB_scale     0.0003506     0.006913     0.0003024    
ShowerShapeLowR9EE_scale      5.344e-05     0.00106     6.473e-08    
ShowerShapeLowR9EB_scale      1.272e-05     0.002019     0.0003024    

diphotonCat=12
proc=ZH2HQQ
HighR9EB_13TeVscale           0.0007893     0.01022     0.0006005    
HighR9EE_13TeVscale           0.0001013     0.004003     1.271e-07    
LowR9EB_13TeVscale            0.0008371     0.01377     0.001112    
LowR9EE_13TeVscale            4.481e-05     0.004271     7.965e-05    
Gain1EB_13TeVscale            6.793e-05     0.006291     1.282e-07    
Gain6EB_13TeVscale            8.728e-05     0.005368     1.157e-07    
HighR9EBPhi_13TeVsmear        1.045e-05     0.0806     0.00196    
HighR9EBRho_13TeVsmear        6.301e-05     0.03382     0.0005251    
HighR9EEPhi_13TeVsmear        5.114e-05     0.01579     1.404e-07    
HighR9EERho_13TeVsmear        8.539e-05     0.003712     1.28e-07    
LowR9EBPhi_13TeVsmear         5.657e-05     0.05396     0.002066    
LowR9EBRho_13TeVsmear         8.727e-05     0.02441     1.214e-07    
LowR9EEPhi_13TeVsmear         0.0001002     0.00199     0.0009549    
LowR9EERho_13TeVsmear         3.969e-05     0.00166     7.966e-05    
MaterialCentralBarrel_scale   0.0002176     0.01399     0.0004454    
MaterialOuterBarrel_scale     0.0004931     0.007663     0.0005154    
MaterialForward_scale         0.0003055     0.008685     7.964e-05    
FNUFEE_scale                  5.1e-05     0.00384     7.965e-05    
FNUFEB_scale                  0.0002656     0.01413     0.000597    
ShowerShapeHighR9EE_scale     7.87e-05     0.006423     1.266e-07    
ShowerShapeHighR9EB_scale     0.0004558     0.02458     0.0005251    
ShowerShapeLowR9EE_scale      6.853e-05     0.002293     7.966e-05    
ShowerShapeLowR9EB_scale      6.481e-05     0.004112     1.341e-07    

diphotonCat=12
proc=testBBH
HighR9EB_13TeVscale           0.0004524     0.04785     1.97e-08    
HighR9EE_13TeVscale           0.0003372     2.107e-08     5.224e-09    
LowR9EB_13TeVscale            0.0008073     0.08364     1.325e-08    
LowR9EE_13TeVscale            0.0001921     4.214e-08     1.045e-08    
Gain1EB_13TeVscale            0.0001236     0.009876     6.649e-09    
Gain6EB_13TeVscale            9.02e-05     0.01419     6.174e-09    
HighR9EBPhi_13TeVsmear        0.0005278     0.2101     2.707e-08    
HighR9EBRho_13TeVsmear        2.784e-05     0.01618     2.161e-08    
HighR9EEPhi_13TeVsmear        0.0001242     0.0227     3.134e-08    
HighR9EERho_13TeVsmear        0.0002186     5.087e-08     5.699e-09    
LowR9EBPhi_13TeVsmear         0.0007934     0.06052     2.545e-08    
LowR9EBRho_13TeVsmear         0.0001726     0.04519     1.282e-08    
LowR9EEPhi_13TeVsmear         4.714e-05     0.04265     4.844e-08    
LowR9EERho_13TeVsmear         0.0001909     0.008753     1.567e-08    
MaterialCentralBarrel_scale   9.904e-05     0.03442     2.375e-09    
MaterialOuterBarrel_scale     0.0003836     0.0416     1.281e-08    
MaterialForward_scale         0.0003893     0.01937     8.548e-09    
FNUFEE_scale                  0.0002352     1.783e-08     1.282e-08    
FNUFEB_scale                  0.0002516     0.03393     1.472e-08    
ShowerShapeHighR9EE_scale     0.0001425     4.613e-08     5.699e-09    
ShowerShapeHighR9EB_scale     0.0002644     0.04064     1.662e-08    
ShowerShapeLowR9EE_scale      0.0001947     0.008753     1.092e-08    
ShowerShapeLowR9EB_scale      0.0001788     0.002699     4.274e-09    

diphotonCat=12
proc=testTHQ
HighR9EB_13TeVscale           0.0007513     0.01527     0.0004384    
HighR9EE_13TeVscale           8.15e-05     0.00146     0.0001497    
LowR9EB_13TeVscale            0.0008905     0.01381     0.0001552    
LowR9EE_13TeVscale            2.154e-05     0.0003075     1.791e-07    
Gain1EB_13TeVscale            5.6e-05     0.001361     0.0001041    
Gain6EB_13TeVscale            9.376e-05     0.001432     1.947e-07    
HighR9EBPhi_13TeVsmear        4.876e-05     0.07853     0.0001502    
HighR9EBRho_13TeVsmear        2.489e-05     0.02687     0.0004255    
HighR9EEPhi_13TeVsmear        3.876e-05     0.02379     0.0002882    
HighR9EERho_13TeVsmear        1.234e-05     0.002843     0.0001612    
LowR9EBPhi_13TeVsmear         3.661e-05     0.04443     2.572e-06    
LowR9EBRho_13TeVsmear         2.373e-05     0.01216     9.268e-05    
LowR9EEPhi_13TeVsmear         3.893e-05     0.005724     2.471e-05    
LowR9EERho_13TeVsmear         1.708e-05     0.0008286     1.747e-07    
MaterialCentralBarrel_scale   0.0002251     0.002597     5.035e-06    
MaterialOuterBarrel_scale     0.0003875     0.005572     0.0002351    
MaterialForward_scale         0.0001768     0.002662     0.0004464    
FNUFEE_scale                  2.438e-05     0.001024     9.269e-05    
FNUFEB_scale                  0.0002294     0.005096     0.0003089    
ShowerShapeHighR9EE_scale     1.749e-05     0.0003414     0.0001041    
ShowerShapeHighR9EB_scale     0.0004192     0.008372     0.0001232    
ShowerShapeLowR9EE_scale      3.257e-05     0.0006186     1.986e-07    
ShowerShapeLowR9EB_scale      2.356e-05     0.001305     1.98e-07    

diphotonCat=12
proc=testTHW
HighR9EB_13TeVscale           0.0007752     0.01858     7.418e-05    
HighR9EE_13TeVscale           6.1e-05     0.0002327     9.004e-05    
LowR9EB_13TeVscale            0.0008588     0.00567     0.0005549    
LowR9EE_13TeVscale            1.762e-05     0.000261     4.129e-07    
Gain1EB_13TeVscale            7.877e-05     0.001847     4.241e-07    
Gain6EB_13TeVscale            9.876e-05     0.003683     7.643e-05    
HighR9EBPhi_13TeVsmear        4.754e-05     0.08781     0.0001815    
HighR9EBRho_13TeVsmear        7.414e-06     0.02927     0.0002625    
HighR9EEPhi_13TeVsmear        6.654e-06     0.01378     4.239e-07    
HighR9EERho_13TeVsmear        6.993e-06     0.001426     9.003e-05    
LowR9EBPhi_13TeVsmear         5.858e-05     0.0543     0.0001724    
LowR9EBRho_13TeVsmear         2.232e-06     0.01288     9.109e-05    
LowR9EEPhi_13TeVsmear         4.945e-06     0.008051     4.246e-07    
LowR9EERho_13TeVsmear         7.872e-06     0.001848     4.248e-07    
MaterialCentralBarrel_scale   0.0002166     0.007302     7.643e-05    
MaterialOuterBarrel_scale     0.0003591     0.003946     9.676e-05    
MaterialForward_scale         0.0001411     0.001709     9.004e-05    
FNUFEE_scale                  2.044e-05     0.000928     4.027e-07    
FNUFEB_scale                  0.000237     0.01298     0.0001887    
ShowerShapeHighR9EE_scale     1.17e-05     0.0006739     4.224e-07    
ShowerShapeHighR9EB_scale     0.0004176     0.01469     7.836e-05    
ShowerShapeLowR9EE_scale      2.77e-05     0.000925     4.148e-07    
ShowerShapeLowR9EB_scale      5.917e-06     0.000861     4.334e-07    


diphotonCat=13
proc=GG2H
HighR9EB_13TeVscale           0.0007277     0.06696     0.003851    
HighR9EE_13TeVscale           0.0002494     0.04211     3.798e-08    
LowR9EB_13TeVscale            0.0007347     0.04507     0.00399    
LowR9EE_13TeVscale            0.0002456     2.744e-07     1.873e-08    
Gain1EB_13TeVscale            0.0002055     0.05961     3.174e-08    
Gain6EB_13TeVscale            0.0002177     0.06164     2.081e-08    
HighR9EBPhi_13TeVsmear        0.0003859     0.02213     0.009379    
HighR9EBRho_13TeVsmear        0.0003137     0.03965     0.0001394    
HighR9EEPhi_13TeVsmear        0.001123     0.004168     0.02079    
HighR9EERho_13TeVsmear        0.0002406     0.03333     2.601e-08    
LowR9EBPhi_13TeVsmear         0.0001332     0.06733     3.226e-08    
LowR9EBRho_13TeVsmear         0.0002691     0.03415     3.07e-08    
LowR9EEPhi_13TeVsmear         0.000225     0.08957     0.01086    
LowR9EERho_13TeVsmear         0.0002592     2.689e-07     4.37e-08    
MaterialCentralBarrel_scale   0.000244     0.02663     1.665e-08    
MaterialOuterBarrel_scale     0.0003418     0.06035     0.00399    
MaterialForward_scale         0.0001906     0.02733     4.839e-08    
FNUFEE_scale                  0.0001483     0.03069     0.005429    
FNUFEB_scale                  0.0002674     0.02633     0.00399    
ShowerShapeHighR9EE_scale     0.0002621     0.02534     2.497e-08    
ShowerShapeHighR9EB_scale     0.0004422     0.02738     0.00399    
ShowerShapeLowR9EE_scale      0.0001211     0.0222     0.005429    
ShowerShapeLowR9EB_scale      0.0003022     0.06164     2.081e-08    

diphotonCat=13
proc=VBF
HighR9EB_13TeVscale           0.0006066     0.01987     1.426e-08    
HighR9EE_13TeVscale           0.0003227     0.009979     2.642e-08    
LowR9EB_13TeVscale            0.0008197     0.08749     2.354e-08    
LowR9EE_13TeVscale            0.000228     0.002862     2.058e-08    
Gain1EB_13TeVscale            0.0004095     0.03803     2.533e-08    
Gain6EB_13TeVscale            0.0002633     0.004215     1.309e-08    
HighR9EBPhi_13TeVsmear        0.000164     0.21     4.583e-08    
HighR9EBRho_13TeVsmear        0.000161     0.0412     1.645e-08    
HighR9EEPhi_13TeVsmear        0.0003212     0.02253     0.009883    
HighR9EERho_13TeVsmear        0.0002079     0.01125     2.681e-08    
LowR9EBPhi_13TeVsmear         0.0007172     0.1357     8.418e-09    
LowR9EBRho_13TeVsmear         0.0001987     0.02672     2.931e-08    
LowR9EEPhi_13TeVsmear         0.0003591     0.04401     3.289e-08    
LowR9EERho_13TeVsmear         0.0001879     0.002951     1.559e-08    
MaterialCentralBarrel_scale   0.0001946     0.009863     1.434e-08    
MaterialOuterBarrel_scale     0.000478     0.07095     2.268e-08    
MaterialForward_scale         0.0005105     0.0107     3.39e-08    
FNUFEE_scale                  0.0002775     0.006619     3.18e-08    
FNUFEB_scale                  0.0003266     0.008508     2.549e-08    
ShowerShapeHighR9EE_scale     0.0002015     0.004424     3.055e-08    
ShowerShapeHighR9EB_scale     0.0004249     0.02232     2.307e-08    
ShowerShapeLowR9EE_scale      0.0001387     0.007907     2.058e-08    
ShowerShapeLowR9EB_scale      0.0001612     0.001324     1.496e-08    

diphotonCat=13
proc=TTH
HighR9EB_13TeVscale           0.0007395     0.004101     0.0006283    
HighR9EE_13TeVscale           8.35e-05     0.003393     2.882e-07    
LowR9EB_13TeVscale            0.0007452     0.02078     0.0001003    
LowR9EE_13TeVscale            6.392e-05     0.000282     0.0004392    
Gain1EB_13TeVscale            0.0001085     0.004693     2.695e-07    
Gain6EB_13TeVscale            8.932e-05     0.002987     0.0001627    
HighR9EBPhi_13TeVsmear        0.0003643     0.06932     9.044e-05    
HighR9EBRho_13TeVsmear        9.541e-05     0.02763     0.0007794    
HighR9EEPhi_13TeVsmear        0.0001499     0.032     0.0008639    
HighR9EERho_13TeVsmear        8.716e-05     0.003413     2.705e-07    
LowR9EBPhi_13TeVsmear         8.744e-05     0.003583     0.002658    
LowR9EBRho_13TeVsmear         0.0001678     0.005936     0.00148    
LowR9EEPhi_13TeVsmear         9.79e-05     0.006732     0.001759    
LowR9EERho_13TeVsmear         4.275e-05     0.001495     0.0004392    
MaterialCentralBarrel_scale   0.0002668     0.001741     2.614e-07    
MaterialOuterBarrel_scale     0.0003433     0.001619     0.0007249    
MaterialForward_scale         0.0001076     0.002416     0.0004392    
FNUFEE_scale                  8.056e-05     0.002518     0.0004392    
FNUFEB_scale                  0.0002969     0.01496     0.0006283    
ShowerShapeHighR9EE_scale     6.66e-05     0.0008188     2.822e-07    
ShowerShapeHighR9EB_scale     0.0004384     0.005652     0.0002455    
ShowerShapeLowR9EE_scale      6.638e-05     0.001012     0.0004392    
ShowerShapeLowR9EB_scale      9.613e-05     0.001876     2.66e-07    

diphotonCat=13
proc=QQ2HLL
HighR9EB_13TeVscale           0.0007774     0.01025     0.001014    
HighR9EE_13TeVscale           0.0001189     0.001395     0.0004303    
LowR9EB_13TeVscale            0.0008006     0.02212     0.001573    
LowR9EE_13TeVscale            3.484e-05     0.0002559     9.115e-08    
Gain1EB_13TeVscale            5.824e-05     0.000289     8.521e-08    
Gain6EB_13TeVscale            4.055e-05     0.0001604     9.082e-08    
HighR9EBPhi_13TeVsmear        0.0001527     0.03488     0.001606    
HighR9EBRho_13TeVsmear        3.026e-05     0.009491     0.0008061    
HighR9EEPhi_13TeVsmear        2.981e-05     0.04406     0.000152    
HighR9EERho_13TeVsmear        3.111e-05     0.002928     0.0004303    
LowR9EBPhi_13TeVsmear         0.000149     0.02061     3.136e-05    
LowR9EBRho_13TeVsmear         5.257e-05     0.004629     0.0005767    
LowR9EEPhi_13TeVsmear         6.253e-05     0.008659     9.469e-08    
LowR9EERho_13TeVsmear         3.177e-05     0.0005394     9.211e-08    
MaterialCentralBarrel_scale   0.0002214     0.001154     0.0004303    
MaterialOuterBarrel_scale     0.0003954     0.01092     0.001138    
MaterialForward_scale         0.0002614     0.0037     7.468e-05    
FNUFEE_scale                  4.829e-05     0.003244     0.0004303    
FNUFEB_scale                  0.0002122     0.001043     0.0009237    
ShowerShapeHighR9EE_scale     3.221e-05     0.001769     7.062e-08    
ShowerShapeHighR9EB_scale     0.0004232     0.0009837     9.953e-08    
ShowerShapeLowR9EE_scale      3.105e-05     0.001648     8.599e-08    
ShowerShapeLowR9EB_scale      3.646e-05     0.001237     8.18e-08    

diphotonCat=13
proc=QQ2HLNU
HighR9EB_13TeVscale           0.0007073     0.007736     0.0006757    
HighR9EE_13TeVscale           0.0001146     0.004861     7.948e-08    
LowR9EB_13TeVscale            0.0008451     0.01926     0.001236    
LowR9EE_13TeVscale            5.291e-05     0.00165     8.424e-08    
Gain1EB_13TeVscale            7.991e-05     0.005484     8.412e-08    
Gain6EB_13TeVscale            5.744e-05     0.004988     0.0006631    
HighR9EBPhi_13TeVsmear        0.0001514     0.08692     0.001313    
HighR9EBRho_13TeVsmear        6.563e-05     0.02613     0.002401    
HighR9EEPhi_13TeVsmear        6.838e-05     0.0426     7.277e-08    
